,cellCategory,cellText,pageNum
3257,t,联副主席、上海市浙江商会轮执会长及女企业家联谊会会长等社会职务。,52
3258,t,2.陈滨：男，1979年出生，硕士研究生，高级经济师。现任万丰奥特控股集团有限公司总裁，浙江,52
3259,t,万丰奥威汽轮股份有限公司董事、万丰航空工业有限公司董事长、宁波奥威尔轮毂有限公司董事长、吉林,52
3260,t,万丰奥威汽轮有限公司董事长。先后荣获中国经营管理大师、中国高级经济师、省年度经济人物、省优秀,52
3261,t,企业家、省杰出青年、省十大新星浙商奖、省十大创新浙商、省新锐浙商、省十佳新生代企业家、省青年,52
3262,t,创业奖、浙江“万人计划”人才等荣誉。当选吉林省十二届、十三届人大代表、政协绍兴市第七届委员会,52
3263,t,委员、政协绍兴市第八届常务委员会委员。担任中国交通运输协会副会长、中汽协企业管理委员会常务副,52
3264,t,会长、浙江省通航产业协会（联盟）首任会长、浙江省新生代企业家联谊会副会长、吉林市浙江企业联合,52
3265,t,会常务副会长、浙江省企业发展研究会副会长、绍兴市新生代企业家联谊会首任会长、绍兴市青年企业家,52
3266,t,协会副会长、绍兴市留学生创业联谊会副会长等社会职务。,52
3267,t,3.董瑞平：男，1970年7月生，复旦EMBA在读。现任浙江万丰奥威汽轮有限公司董事兼总经理，威海,52
3268,t,万丰奥威汽轮有限公司董事长，浙江万丰摩轮有限公司董事长，上海丰途汽车科技有限公司董事长，上海,52
3269,t,达克罗涂复工业有限公司董事长，兼任威海市高区工商联常委，荣获威海市十大杰出青年。曾任威海万丰,52
3270,t,奥威汽轮有限公司总经理、副总经理，浙江万丰奥威汽轮股份有限公司采购部经理。,52
3271,t,4.李赟：男，1977年出生，复旦大学工商管理硕士学位。现任浙江万丰奥威汽轮股份有限公司董事、,52
3272,t,宁波奥威尔轮毂有限公司董事、吉林万丰奥威汽轮有限公司总经理；曾任宁波奥威尔轮毂有限公司总经理、,52
3273,t,万丰奥特控股集团有限公司总裁办主任、新昌县城东新区管委会办公室主任、党组成员、办公室主任;新昌,52
3274,t,县沙溪镇政府副镇长。,52
3275,t,5.章银凤：女，1974年出生，本科学历，现任浙江万丰奥威汽轮股份有限公司董事兼董事会秘书，威,52
3276,t,海万丰奥威汽轮有限公司董事会秘书，宁波万丰奥威尔轮毂有限公司董事会秘书，威海万丰镁业科技发展,52
3277,t,有限公司董事会秘书，吉林万丰奥威汽轮有限公司董事会秘书，重庆万丰奥威铝轮有限公司董事会秘书，,52
3278,t,浙江万丰摩轮有限公司董事会秘书，广东万丰摩轮有限公司董事会秘书，上海达克罗涂复工业有限公司董,53
3279,t,事会秘书，宁波经济技术开发区达克罗涂复工业有限公司董事会秘书。曾任浙江万丰奥威汽轮股份有限公,53
3280,t,司证券事务代表，浙江万丰科技开发有限公司总经理助理。,53
3281,t,6.卜勇：男，1970年出生，中共党员，毕业于美国加州大学工商管理专业，现任浙江万丰奥威汽轮,53
3282,t,股份有限公司董事、百年人寿保险股份有限公司资产管理中心副总经理。卜勇先生历任平安人寿、信诚人,53
3283,t,寿相关管理职务。2008年8月加入百年人寿，先后担任百年人寿保险股份有限公司多元营销部副总经理、,53
3284,t,企划发展部总经理、资产管理中心副总经理等职务。,53
3285,t,7.储民宏：男，1975年出生，上海财经大学硕士学历。曾任申万宏源证券承销保荐有限责任公司执行,53
3286,t,董事，现任浙江万丰奥威汽轮股份有限公司独立董事、上海普利特复合材料股份有限公司副总裁、董秘和,53
3287,t,财务负责人。,53
3288,t,8.杨海峰：男，1970年出生，上海财经大学本科学历，具备律师执业资格、注册会计师执业资格、注,53
3289,t,册税务师执业资格、注册会计师证券从业资格；具备高级会计师职称、会计师职称、经济师职称；现为上,53
3290,t,海律师代表团代表，2008年度被评为上海市优秀非诉讼律师，现任浙江万丰奥威汽轮股份有限公司独立董,53
3291,t,事、上海锦天城律师事务所高级合伙人。,53
3292,t,9.王啸：男，1975年出生，管理学博士学位。中国注册会计师，美国特许金融分析师（CFA），中,53
3293,t,央财经大学中国保险精算研究院教授（兼职），财新网专栏作家。曾任中国银行总行经理，上海证券交易,53
3294,t,所高级经理，中国证监会副处级调研员、平安集团执行委员等。现任浙江万丰奥威汽轮股份有限公司独立,53
3295,t,董事，为IDG合伙人，亚邦股份、龙元建设、鲁丰环保独立董事。,53
3296,t,10.杨慧慧：女，1968年出生，本科，现任浙江万丰奥威汽轮股份有限公司监事会主席兼任中国汽车工,53
3297,t,业协会车轮委员会副秘书长；曾任万丰奥特控股集团有限公司管理中心总监，重庆万丰奥威铝轮有限公司,53
3298,t,总经理、万丰奥特控股集团有限公司总裁办副主任、企管中心总监、总裁助理。所获荣誉：2004年荣获重,53
3299,t,庆九龙坡区评为先进个人2008年荣获第二届“浙商女杰”30强、改革开放30周年中国汽车工业杰出人物,53
3300,t,奖，政协新昌县第九届委员会委员。,53
3301,t,11.徐志良：男，1971年出生，本科，现任浙江万丰奥威汽轮股份有限公司监事、万丰奥特控股集团有,53
3302,t,限公司监事与总裁办主任，浙江省通航产业协会（联盟）副秘书长，政协新昌县第十届委员会委员，中国,53
3303,t,共产党新昌县第十三届党代表，曾任万丰奥特控股集团党委副书记、绍兴越城区组织部办公室副主任、组,53
3304,t,织科长、办公室主任、部务会议成员，曾任新疆和田地区于田二中副校长（援疆）、绍兴市越城区皋埠镇,53
3305,t,中学副校长。,53
3306,t,12.俞光耀：男，1971年出生，大专学历，现任浙江万丰奥威汽轮股份有限公司监事、万丰奥特控股集,53
3307,t,团纪检监察部部长。曾任浙江万丰奥威汽轮股份有限公司总经理办公室主任兼工会主席、万丰奥特控股集,53
3308,t,团有限公司党委办主任、浙江万丰奥威汽轮股份有限公司制造中心内务部经理、外协部经理、厂长等职务。,53
3309,t,所获荣誉：2005年新昌县总工会优秀工会工作者；2002年新昌县总工会优秀工会工作者；2011年绍兴市,53
3310,t,工会积极工作者。,53
3311,t,13.吴少英：男，1974年出生，大专学历;现任浙江万丰奥威汽轮股份有限公司副总经理，分管制造工,53
3312,t,作。曾任浙江万丰奥威汽轮股份有限公司监事、三工厂厂长、制造部经理、宁波奥威尔轮毂有限公司副总,53
3313,t,经理、总经理职务、吉林万丰奥威汽轮有限公司副总经理。,54
3314,t,14.童胜坤：男，1970年出生，大学文化，现任浙江万丰奥威汽轮股份有限公司监事、总工程师；已主,54
3315,t,持开发铝车轮1500多款，通过省级新产品鉴定13项，并负责实施2项国家级创新项目，3项省级创新项目等,54
3316,t,技术公关项目，已制订并发布国家标准2项，为公司技术类专家型人才。所获荣誉：2005年首届十佳新新,54
3317,t,昌人，2007年新昌县第七批专业技术拔尖人才，2007年浙江省“新世纪151人才工程”第三层次培养人员，,54
3318,t,2009年新昌县十佳企业科技创新人才。,54
3319,t,15.吴兴忠：男，1968年出生，大学文化，高级工程师，现任浙江万丰奥威汽轮股份有限公司副总经理，,54
3320,t,分管营销工作。曾任万丰奥特控股集团技术中心总监、浙江万丰科技开发有限公司涂料部总经理、浙江万,54
3321,t,丰奥威汽轮股份有限公司总经理助理职务。,54
3322,t,16.俞婷婷：女，1979年出生，本科学历，现任浙江万丰奥威汽轮股份有限公司监事兼总经办主任。曾,54
3323,t,任万丰卡达克新动力有限公司总经办主任、万丰奥特控股集团有限公司党委办主任兼工会副主席，荣获新,54
3324,t,昌县工会优秀工作者、新昌县七星街道优秀党员。,54
3325,t,17.陈善富：男，1976年出生，大学文化，为公司管理类专业人才。现任浙江万丰奥威汽轮股份有限公,54
3326,t,司财务总监，曾任上海万丰铝业、重庆万丰摩轮公司财务经理、万丰奥特控股集团有限公司资金管理部长、,54
3327,t,财务副总监等职务。,54
3328,t,,54
3329,t,在股东单位任职情况,54
3330,t,√适用□不适用,54
3331,c,任职人员姓名,54
3332,c,股东单位名称,54
3333,c,在股东单位担任的职务,54
3334,c,任期起始日期,54
3335,c,任期终止日期,54
3336,c,在股东单位是否领取报酬津贴,54
3337,c,陈爱莲,54
3338,c,万丰奥特控股集团有限公司,54
3339,c,董事局主席,54
3340,c,2015年02月06日,54
3341,c,--,54
3342,c,否,54
3343,c,陈滨,54
3344,c,万丰奥特控股集团有限公司,54
3345,c,总裁、董事,54
3346,c,2015年02月06日,54
3347,c,--,54
3348,c,否,54
3349,c,卜勇,54
3350,c,百年人寿保险股份有限公司,54
3351,c,副总经理,54
3352,c,2017年01月01日,54
3353,c,--,54
3354,c,是,54
3355,c,徐志良,54
3356,c,万丰奥特控股集团有限公司,54
3357,c,总裁办主任,54
3358,c,2018年01月01日,54
3359,c,--,54
3360,c,是,54
3361,c,俞光耀,54
3362,c,万丰奥特控股集团有限公司,54
3363,c,纪检监察部部长,54
3364,c,2018年01月01日,54
3365,c,--,54
3366,c,是,54
3367,c,在股东单位任职情况的说明,54
3368,c,陈爱莲女士为本公司董事长，自2015年2月6日至今一直担任万丰奥特控股集团有限公司的董事局主席职务；陈滨先生为本公司董事，自2015年2月6日至今一直担任万丰奥特控股集团有限公司的董事、总裁职务；卜勇先生为本公司董事，自2017年1月1日至今担任百年人寿保险股份有限公司资产管理中心副总经理职务；徐志良先生为本公司的监事，自2018年1月至今一直担任万丰奥特控股集团有限公司总裁办主任职务；俞光耀先生为本公司的监事，自2018年1月至今一直担任万丰奥特控股集团有限公司纪检监察部部长职务。,54
3369,t,在其他单位任职情况,54
3370,t,√适用□不适用,54
3371,c,任职人员姓名,54
3372,c,其他单位名称,54
3373,c,在其他单位担任,54
3374,c,任期起始日期,54
3375,c,任期终止日期,54
3376,c,在其他单位是否,54
3377,c,的职务,55
3378,c,领取报酬津贴,55
3379,c,陈爱莲,55
3380,c,万丰锦源,55
3381,c,董事长,55
3382,c,2015年12月16日,55
3383,c,2018年12月18日,55
3384,c,否,55
3385,c,杨海峰,55
3386,c,上海锦天城律师事务所,55
3387,c,高级合伙人,55
3388,c,2010年03月01日,55
3389,c,--,55
3390,c,是,55
3391,c,储民宏,55
3392,c,上海普利特复合材料股份有限公司,55
3393,c,副总裁、财务负责人兼董秘,55
3394,c,2016年07月15日,55
3395,c,2019年07月14日,55
3396,c,是,55
3397,c,王啸,55
3398,c,IDG,55
3399,c,合伙人,55
3400,c,--,55
3401,c,--,55
3402,c,是,55
3403,c,王啸,55
3404,c,亚邦股份,55
3405,c,独立董事,55
3406,c,2016年01月28日,55
3407,c,2019年01月27日,55
3408,c,是,55
3409,c,王啸,55
3410,c,龙元建设,55
3411,c,独立董事,55
3412,c,2016年05月07日,55
3413,c,2019年05月07日,55
3414,c,是,55
3415,c,王啸,55
3416,c,鲁丰环保,55
3417,c,独立董事,55
3418,c,2016年10月11日,55
3419,c,2019年10月10日,55
3420,c,是,55
3421,c,在其他单位任职情况的说明,55
3422,c,无,55
3423,t,公司现任及报告期内离任董事、监事和高级管理人员近三年证券监管机构处罚的情况,55
3424,t,□适用√不适用,55
3425,t,四、董事、监事、高级管理人员报酬情况,55
3426,t,董事、监事、高级管理人员报酬的决策程序、确定依据、实际支付情况,55
3427,t,,55
3428,c,董事、监事、高级管理人员报酬的决策程序,55
3429,c,由薪酬与考核委员下设工作组提出基础资料和测算依据，由委员会提出薪酬考核计划，董事、监事薪酬经董事会同意，股东大会审议通过后实施；高级管理员人员由董事会审批同意。年度考核由董、监、高管提出述职和自评，由委员会根据标准和完成绩效进行考评（业绩指标以外部审计后数据为准），考评结果报董事会按程序批准后执行。,55
3430,c,董事、监事、高级管理人员报酬确定依据,55
3431,c,根据董监高工作职责、岗位重要性，结合公司效益增长情况，及相关企业的薪酬水平确定报酬；月度薪酬由公司人力资源部门负责考核，年度按公司实际完成指标（以外部审计后数据为准），按标准进行考评，考评结果按规定报批后确定实际年度报酬。,55
3432,c,董事、监事和高级管理人员报酬的实际支付情况,55
3433,c,本报告期内共支付董事、监事和高级管理人员报酬598.2万元。,55
3434,t,,55
3435,t,公司报告期内董事、监事和高级管理人员报酬情况,55
3436,t,单位：万元,55
3437,c,姓名,55
3438,c,职务,55
3439,c,性别,55
3440,c,年龄,55
3441,c,任职状态,55
3442,c,从公司获得的税前报酬总额,55
3443,c,是否在公司关联方获取报酬,55
3444,c,陈爱莲,55
3445,c,董事长,55
3446,c,女,55
3447,c,58,55
3448,c,现任,55
3449,c,189,55
3450,c,否,55
3451,c,陈滨,55
3452,c,董事,55
3453,c,男,55
3454,c,37,55
3455,c,现任,55
3456,c,0,55
3457,c,是,55
3458,c,梁赛南,55
3459,c,董事,55
3460,c,女,55
3461,c,40,55
3462,c,离任,55
3463,c,0,55
3464,c,是,55
3465,c,李赟,55
3466,c,董事,55
3467,c,男,55
3468,c,39,55
3469,c,离任,55
3470,c,43.87,55
3471,c,否,55
3472,c,赵航,55
3473,c,董事,55
3474,c,男,55
3475,c,61,55
3476,c,离任,55
3477,c,0,55
3478,c,否,55
3479,c,卜勇,55
3480,c,董事,55
3481,c,男,55
3482,c,47,55
3483,c,现任,55
3484,c,0,55
3485,c,否,55
3486,c,董瑞平,56
3487,c,董事兼总经理,56
3488,c,男,56
3489,c,46,56
3490,c,现任,56
3491,c,93.71,56
3492,c,否,56
3493,c,章银凤,56
3494,c,董事兼董事会秘书,56
3495,c,女,56
3496,c,43,56
3497,c,现任,56
3498,c,23.06,56
3499,c,否,56
3500,c,孙大建,56
3501,c,独立董事,56
3502,c,男,56
3503,c,62,56
3504,c,离任,56
3505,c,1.67,56
3506,c,否,56
3507,c,储民宏,56
3508,c,独立董事,56
3509,c,男,56
3510,c,42,56
3511,c,现任,56
3512,c,6,56
3513,c,否,56
3514,c,杨海峰,56
3515,c,独立董事,56
3516,c,男,56
3517,c,46,56
3518,c,现任,56
3519,c,9,56
3520,c,否,56
3521,c,王啸,56
3522,c,独立董事,56
3523,c,男,56
3524,c,47,56
3525,c,现任,56
3526,c,4.5,56
3527,c,否,56
3528,c,吕雪莲,56
3529,c,监事会主席,56
3530,c,女,56
3531,c,45,56
3532,c,离任,56
3533,c,3.55,56
3534,c,否,56
3535,c,赵亚红,56
3536,c,监事,56
3537,c,男,56
3538,c,46,56
3539,c,离任,56
3540,c,0,56
3541,c,是,56
3542,c,杨慧慧,56
3543,c,监事会主席,56
3544,c,女,56
3545,c,48,56
3546,c,现任,56
3547,c,21.94,56
3548,c,否,56
3549,c,徐志良,56
3550,c,监事,56
3551,c,男,56
3552,c,45,56
3553,c,现任,56
3554,c,0,56
3555,c,是,56
3556,c,俞光耀,56
3557,c,监事,56
3558,c,男,56
3559,c,45,56
3560,c,现任,56
3561,c,0,56
3562,c,是,56
3563,c,童胜坤,56
3564,c,监事,56
3565,c,男,56
3566,c,46,56
3567,c,现任,56
3568,c,48.29,56
3569,c,否,56
3570,c,俞婷婷,56
3571,c,监事,56
3572,c,女,56
3573,c,38,56
3574,c,现任,56
3575,c,19.68,56
3576,c,否,56
3577,c,吴兴忠,56
3578,c,副总经理,56
3579,c,男,56
3580,c,48,56
3581,c,现任,56
3582,c,55.39,56
3583,c,否,56
3584,c,吴少英,56
3585,c,副总经理,56
3586,c,男,56
3587,c,42,56
3588,c,现任,56
3589,c,38.12,56
3590,c,否,56
3591,c,余登峰,56
3592,c,副总经理,56
3593,c,男,56
3594,c,41,56
3595,c,离任,56
3596,c,0,56
3597,c,是,56
